,name,intercept,linear,quadratic,squared_r
0,Temperatura x Altitude,-1.0767188388722972e-05,0.006190289027645165,24.385111410154355,0.3282474484699507
1,Temperatura x Latitude,0.11163752750247316,-3.2753143749011047,47.38617884051616,0.1116028181090738
2,Temperatura x Longitude,0.21669552072013898,-17.865261269002296,391.65904476491494,0.12003699748070329
3,Temperatura x Mes,0.10463262819052299,-1.4198670669779343,27.911183084062614,0.20738967025935295
4,Temperatura x Ano,0.0020128803465128,-8.050883607822964,8074.352205110191,0.008913069588745604
