,name,intercept,linear,quadratic,cubic,fourth,fifth,squared_r
0,Temperatura x Altitude,-1.6938665492558358e-13,4.785888153900622e-10,-4.6575720899492214e-07,0.00017071751829096914,-0.018146454944069697,25.200120512771303,0.3220849918016234
1,Temperatura x Latitude,-0.007781115872172712,0.5423052615855468,-14.929336781374424,202.94115659655182,-1362.7477897686417,3643.248137220385,0.15242604256913683
2,Temperatura x Longitude,0.005148831796271427,-1.1048788468178137,94.53008215715312,-4031.1424854836805,85689.74861982932,-726414.5876492106,0.25931902574704857
3,Temperatura x Mes,-0.0009724768417560474,0.02379247192040543,-0.16124015120927238,0.12111426599804313,0.8745286591817509,24.995842776129955,0.2640653259396305
4,Temperatura x Ano,5.067831119460708e-10,-1.426479095044041e-06,-0.0016494528478524881,3.3020542000919524,11693.342995184983,-16792660.681707337,0.0030739978543471436
