,name,intercept,linear,quadratic,cubic,fourth,squared_r
0,Temperatura x Altitude,5.761465665215368e-11,-1.0096413148889201e-07,4.204177688650258e-05,-0.002193814329443974,24.932282326629526,0.3172188870316852
1,Temperatura x Latitude,0.019432239143928904,-1.0364484928719977,20.52854499416425,-179.37538864291912,609.0641560479739,0.13291483572963259
2,Temperatura x Longitude,-0.036013288726705006,5.846285023513483,-355.08414779363125,9562.911099734885,-96326.77567092316,0.2578404614417097
3,Temperatura x Mes,-0.007859125061476945,0.21369764119629112,-1.8355920324438104,5.1485242494883305,22.12579454018935,0.2562927619803782
4,Temperatura x Ano,1.843334717297229e-06,-0.007417588220557716,-0.024936850227760116,30127.570280414242,-30308029.6124057,0.0030739701728976776
