,name,intercept,linear,quadratic,cubic,squared_r
0,Temperatura x Altitude,1.311561270847001e-08,-3.0164419036836095e-05,0.013570446263598135,24.203616573282716,0.30132157105440127
1,Temperatura x Latitude,-0.00015536103477301546,0.12548133376968973,-3.5730763090755246,49.60248024367052,0.10511818122448291
2,Temperatura x Longitude,-0.13609367151961665,17.193659181492773,-722.691241791618,10130.884576305352,0.2328972079778665
3,Temperatura x Mes,0.008943598453955896,-0.07108405080515376,-0.4619337655860607,27.056424279974948,0.18759208276226746
4,Temperatura x Ano,0.0074497217969962505,-44.99171145706695,90573.69132614526,-60778298.06889341,0.0030739423859091897
