,ID,CD_GEOCODIGO,TIPO,CD_GEOCODBA,NM_BAIRRO,CD_GEOCODSD,NM_SUBDISTRITO,CD_GEOCODDS,NM_DISTRITO,CD_GEOCODMU,NM_MUNICIPIO,NM_MICRO,NM_MESO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LONG,LAT,ALT,GM_PONTO_sk
,3347,210590605000013,RURAL,,,21059060500,,210590605,LAGO VERDE,2105906,LAGO VERDE,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00008,POVOADO,ANDIROBAL,-44.7691374,-3.908120074,23.211676,1J66WJ6DGdo>
,3348,210590605000016,RURAL,,,21059060500,,210590605,LAGO VERDE,2105906,LAGO VERDE,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00009,POVOADO,MARMORANA,-44.9525784,-4.019073563,27.854494,1J66WhJ?7L_f
,3349,210590605000018,RURAL,,,21059060500,,210590605,LAGO VERDE,2105906,LAGO VERDE,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00010,POVOADO,BACABALZINHO,-44.80217711,-3.894092619,21.8578,1J66W=OOgrn-
,3350,210590605000021,RURAL,,,21059060500,,210590605,LAGO VERDE,2105906,LAGO VERDE,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00011,POVOADO,ALTO DA FUMAÇA,-44.9270956,-4.010977294,30.627993,1J66Whe\3Tlf
,3351,210592205000001,URBANO,,,21059220500,,210592205,LAGOA DO MATO,2105922,LAGOA DO MATO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,LAGOA DO MATO,-43.52755912,-6.045277297,220.309968,1J68D1=MnOuf
,3352,210592205000014,RURAL,,,21059220500,,210592205,LAGOA DO MATO,2105922,LAGOA DO MATO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00002,LUGAREJO,CEDRO,-43.51892385,-6.088599949,259.19333,1J68D31gW?Tf
,3353,210592205000018,RURAL,,,21059220500,,210592205,LAGOA DO MATO,2105922,LAGOA DO MATO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00001,LUGAREJO,TABULEIRO,-43.58676929,-5.991479177,223.712469,1J689Pvd66bf
,3354,210592205000020,RURAL,,,21059220500,,210592205,LAGOA DO MATO,2105922,LAGOA DO MATO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00003,LUGAREJO,SÃO RAIMUNDO,-43.55637979,-5.923195911,171.154751,"1J689vlmYg,f"
,3355,210594805000001,URBANO,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,1,05,CIDADE,LAGO DOS RODRIGUES,-44.97644233,-4.612375777,61.616255,1J66Xh^drO1p
,3356,210594805000008,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00003,POVOADO,CENTRO DO ABREU,-44.96160925,-4.592084519,55.180428,1J66Xh?@_bBf
,3357,210594805000009,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00004,NÚCLEO,JURUPARANA,-44.95726313,-4.55602248,71.662377,1J66XGjduGcf
,3358,210594805000010,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00005,POVOADO,SÃO FRANCISCO,-44.92132465,-4.553440279,48.724375,1J66XGU2bMU>
,3359,210594805000014,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00010,POVOADO,TRÊS POÇOS,-44.90487359,-4.574477034,57.240275,1J66Xim+b=)>
,3360,210594805000016,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00012,POVOADO,SÃO JOÃO DO LAGO VERDE,-44.94438421,-4.673902967,63.101697,"1J66XL3M9,lp"
,3361,210594805000017,RURAL,,,21059480500,,210594805,LAGO DOS RODRIGUES,2105948,LAGO DOS RODRIGUES,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00001,POVOADO,BARRAQUINHA,-44.95108745,-4.648902606,65.751982,1J66XhP3LnA-
,3362,210596305000001,URBANO,,,21059630500,,210596305,LAGOA GRANDE DO MARANHÃO,2105963,LAGOA GRANDE DO MARANHÃO,PINDARÉ,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,LAGOA GRANDE DO MARANHÃO,-45.39061428,-4.993123737,179.381142,1J681+bX3tH-
,3363,210596305000005,RURAL,,,21059630500,,210596305,LAGOA GRANDE DO MARANHÃO,2105963,LAGOA GRANDE DO MARANHÃO,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,SUMAÚMA,-45.35641157,-4.959847841,228.757525,1J681A){Wurf
,3364,210596305000010,RURAL,,,21059630500,,210596305,LAGOA GRANDE DO MARANHÃO,2105963,LAGOA GRANDE DO MARANHÃO,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00004,POVOADO,SINDÓ II,-45.29552957,-4.879805694,211.852202,1J6811ZYS))p
,3365,210596305000011,RURAL,,,21059630500,,210596305,LAGOA GRANDE DO MARANHÃO,2105963,LAGOA GRANDE DO MARANHÃO,PINDARÉ,OESTE MARANHENSE,MARANHÃO,4,00005,PROJETO DE ASSENTAMENTO,AGROVILA DO PA LAGOA NOVA,-45.42854003,-4.960495743,234.213234,1J681+)c<.1f
,3366,210596305000013,RURAL,,,21059630500,,210596305,LAGOA GRANDE DO MARANHÃO,2105963,LAGOA GRANDE DO MARANHÃO,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,PAU FERRADO,-45.57948033,-4.95934567,85.843078,1J681])Ac\Dp
,3367,210598905000001,URBANO,,,21059890500,,210598905,LAJEADO NOVO,2105989,LAJEADO NOVO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,LAJEADO NOVO,-47.03244752,-6.191609227,177.331906,1J68]BctJ_z-
,3368,210598905000005,RURAL,,,21059890500,,210598905,LAJEADO NOVO,2105989,LAJEADO NOVO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,PASSAGEM BOA,-46.8229281,-6.110920076,249.407105,"1J68{,AmyBPf"
,3369,210598905000009,RURAL,,,21059890500,,210598905,LAJEADO NOVO,2105989,LAJEADO NOVO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,5,00002,ALDEIA INDÍGENA,ALDEIA RAIZ,-46.85086804,-6.070227709,247.517296,1J68{)Lh*MQ-
,3370,210598905000012,RURAL,,,21059890500,,210598905,LAJEADO NOVO,2105989,LAJEADO NOVO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,4,00003,PROJETO DE ASSENTAMENTO,AGROVILA DO PA SANTA LUZIA,-47.05850717,-6.160591421,170.791108,1J68]B;\.13>
,3371,210600305000001,URBANO,,,21060030500,,210600305,LIMA CAMPOS,2106003,LIMA CAMPOS,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,1,05,CIDADE,LIMA CAMPOS,-44.46934033,-4.517045987,59.506667,1J66XT88cWS>
,3372,210600305000014,RURAL,,,21060030500,,210600305,LIMA CAMPOS,2106003,LIMA CAMPOS,MÉDIO MEARIM,CENTRO MARANHENSE,MARANHÃO,3,00002,POVOADO,BOM JESUS,-44.49850749,-4.568213146,54.800473,1J66XTOS6UE-
,3373,210610205000001,URBANO,,,21061020500,,210610205,LORETO,2106102,LORETO,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,1,05,CIDADE,LORETO,-45.13924164,-7.094454165,211.003308,1J68bYEKZv<f
,3374,210610205000006,RURAL,,,21061020500,,210610205,LORETO,2106102,LORETO,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,3,00001,POVOADO,BURITIRANA,-45.16744472,-6.856052204,345.34663,1J68beA+Y<H-
,3375,210610205000008,RURAL,,,21061020500,,210610205,LORETO,2106102,LORETO,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,3,00002,POVOADO,MATO GROSSO,-45.10956771,-6.843512334,349.534364,1J68bE?2)ZSp
,3376,210620105000001,URBANO,,,21062010500,,210620105,LUÍS DOMINGUES,2106201,LUÍS DOMINGUES,GURUPI,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,LUÍS DOMINGUES,-45.89533199,-1.325460244,9.945077,1J66+3U9JRu>
,3377,210620105000008,RURAL,,,21062010500,,210620105,LUÍS DOMINGUES,2106201,LUÍS DOMINGUES,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,MANAUS,-46.00917637,-1.521088478,47.908678,1J66+J{6+AR>
,3378,210620105000009,RURAL,,,21062010500,,210620105,LUÍS DOMINGUES,2106201,LUÍS DOMINGUES,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,BOA VISTA,-45.81537861,-1.150415653,4.227075,1J66@XDJb8cp
,3379,210630005000001,URBANO,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MAGALHÃES DE ALMEIDA,-42.20150669,-3.396667674,17.420408,"1J67hU,OK^ep"
,3380,210630005000008,RURAL,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,MELANCIAS,-42.26013829,-3.423172642,25.492932,1J67hSih+@)f
,3381,210630005000011,RURAL,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,CANTO DO SACO,-42.17506704,-3.263565353,16.625359,1J67he=h9oz-
,3382,210630005000012,RURAL,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,BAIXA DA SALSA,-42.1675337,-3.299757994,23.862637,1J67hewg:SZ-
,3383,210630005000014,RURAL,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00004,POVOADO,CURRALINHO,-42.17627373,-3.33706522,20.037997,1J67ht=^z*H>
,3384,210630005000016,RURAL,,,21063000500,,210630005,MAGALHÃES DE ALMEIDA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,PA SANTO AGOSTINHO,-42.15894535,-3.294372678,17.643536,1J67hevzR:.>
,3385,210630010000001,URBANO,,,21063001000,,210630010,CUSTÓDIO LIMA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,2,10,VILA,CUSTÓDIO LIMA,-42.13180722,-3.264329477,13.07581,1J67heEUZ?J-
,3386,210630010000003,RURAL,,,21063001000,,210630010,CUSTÓDIO LIMA,2106300,MAGALHÃES DE ALMEIDA,BAIXO PARNAÍBA MARANHENSE,LESTE MARANHENSE,MARANHÃO,3,00005,POVOADO,BACURI,-42.23925459,-3.244933667,8.635631,1J67hc3K]ZH-
,3387,210632605000001,URBANO,,,21063260500,,210632605,MARACAÇUMÉ,2106326,MARACAÇUMÉ,GURUPI,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MARACAÇUMÉ,-45.95863904,-2.05616455,27.366122,1J66=b^*A]^>
,3388,210632605000013,RURAL,,,21063260500,,210632605,MARACAÇUMÉ,2106326,MARACAÇUMÉ,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,JACY,-46.07525192,-2.109083862,74.680588,1J66=i;U_)U>
,3389,210632605000015,RURAL,,,21063260500,,210632605,MARACAÇUMÉ,2106326,MARACAÇUMÉ,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,CAJUEIRO,-46.01237501,-1.964013183,51.428215,1J66=+?@W6]>
,3390,210632605000018,RURAL,,,21063260500,,210632605,MARACAÇUMÉ,2106326,MARACAÇUMÉ,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,VERA CRUZ,-46.01788235,-1.920697985,52.297386,1J66=@GTlhYp
,3391,210632605000019,RURAL,,,21063260500,,210632605,MARACAÇUMÉ,2106326,MARACAÇUMÉ,GURUPI,OESTE MARANHENSE,MARANHÃO,4,00005,PROJETO DE ASSENTAMENTO,AGROVILA DO PA VILA MENANES,-46.03224428,-1.919039294,54.372368,1J66=@g<e<Af
,3392,210635905000001,URBANO,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MARAJÁ DO SENA,-45.45723765,-4.620313324,107.523027,1J66wjR3evof
,3393,210635905000003,RURAL,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,PORTO DO CAITITU,-45.46507885,-4.782246871,66.75627,1J66wore_m1p
,3394,210635905000005,RURAL,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,CANA BRAVA,-45.61785257,-4.743025949,255.478581,1J66wm3+7bm>
,3395,210635905000006,RURAL,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00004,POVOADO,LAGOA DO JENIPAPO,-45.5768784,-4.695878411,111.543374,1J66wLg8Z6E-
,3396,210635905000007,RURAL,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00005,POVOADO,BAIXÃO DO COCO,-45.56480909,-4.632671379,135.83466,1J66whjG*.*-
,3397,210635905000009,RURAL,,,21063590500,,210635905,MARAJÁ DO SENA,2106359,MARAJÁ DO SENA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,CHUPÉ,-45.39005075,-4.648180722,73.77082,"1J66wKw8,vZ-"
,3398,210637505000001,URBANO,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MARANHÃOZINHO,-45.85561145,-2.235616992,56.665175,1J66=SO.?rop
,3399,210637505000006,RURAL,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,BOM JESUS DA MATA,-45.97700378,-2.450259996,69.310859,1J66J;U*87Pp
,3400,210637505000008,RURAL,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,CENTRO DO PEDRO,-46.01289876,-2.485477654,59.281665,1J66J@:O?.W-
,3401,210637505000013,RURAL,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,5,00004,ALDEIA INDÍGENA,ALDEIA XIMBORANDÁ,-46.03064964,-2.678264485,73.28394,1J66J=HA_Gr-
,3402,210637505000014,RURAL,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,5,00005,ALDEIA INDÍGENA,ALDEIA MYRAWYRENDA,-46.03738205,-2.674217779,76.858053,1J66J<TYPoop
,3403,210637505000016,RURAL,,,21063750500,,210637505,MARANHÃOZINHO,2106375,MARANHÃOZINHO,GURUPI,OESTE MARANHENSE,MARANHÃO,5,00006,ALDEIA INDÍGENA,ALDEIA INDÍGENA AXINGURENDÁ,-46.15864716,-2.572973798,109.731593,1J66J]{7Hrop
,3404,210640905000001,URBANO,,,21064090500,,210640905,MATA ROMA,2106409,MATA ROMA,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MATA ROMA,-43.12038942,-3.61904551,88.344559,1J67l*8Q?JA>
,3405,210640905000010,RURAL,,,21064090500,,210640905,MATA ROMA,2106409,MATA ROMA,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,CIDADE NOVA,-43.28909481,-3.689698779,101.22362,1J66y931b?Lf
,3406,210640905000013,RURAL,,,21064090500,,210640905,MATA ROMA,2106409,MATA ROMA,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,BOM SUCESSO,-43.31359373,-3.565105954,44.440757,1J66uz_y4LDf
,3407,210640905000017,RURAL,,,21064090500,,210640905,MATA ROMA,2106409,MATA ROMA,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00003,LUGAREJO,VILA ANA LÚCIA,-43.12586335,-3.67197482,82.581546,"1J67l*X9B_,-"
,3408,210650805000001,URBANO,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,1,05,CIDADE,MATINHA,-45.03642894,-3.09840003,21.892896,"1J66S,{;=Pt>"
,3409,210650805000009,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00001,POVOADO,AQUIRI,-45.06124767,-3.120115504,25.208603,1J66r9TdooM>
,3410,210650805000011,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,4,00004,PROJETO DE ASSENTAMENTO,AGROVILA DO PA PREGUIÇA VELHA,-45.10182753,-2.953837985,43.904651,1J66Qz+KBAyf
,3411,210650805000013,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00002,POVOADO,TANQUE DE VALÊNCIA,-45.08780015,-3.004455084,45,1J66r717c_Tp
,3412,210650805000014,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00006,POVOADO,CARANGUEJO,-45.0720958,-2.984606426,42.528409,1J66QzUXg?1-
,3413,210650805000016,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00007,POVOADO,SANTA VITÓRIA,-45.04660315,-3.059259507,32.910617,1J66S)ho8)uf
,3414,210650805000019,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00008,POVOADO,SANTA MARIA,-44.97828365,-3.059688983,19.443764,1J66S*HwT7.-
,3415,210650805000024,RURAL,,,21065080500,,210650805,MATINHA,2106508,MATINHA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,3,00009,POVOADO,ITANS,-44.92067861,-3.12949536,12.927278,1J66S.UdmX^f
,3416,210660705000001,URBANO,210660705001,Centro,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MATÕES,-43.20120828,-5.522465019,186.948543,"1J69,,RD+=rp"
,3417,210660705000011,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,3,00004,POVOADO,BOA ESPERANÇA,-43.24893228,-5.546116741,197.025627,"1J69,,lYeHSf"
,3418,210660705000015,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,PEDREIRA,-43.47866813,-5.401765744,147.248418,1J687Xm<EtQf
,3419,210660705000019,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,4,00007,PROJETO DE ASSENTAMENTO,AGROVILA DO PA QUILOMBO,-43.54064257,-5.246382659,128.908823,1J687rLZ*?n>
,3420,210660705000021,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,4,00009,PROJETO DE ASSENTAMENTO,AGROVILA DO PA MONTE VALERIANO,-43.71439206,-5.304900364,132.911946,1J687Lu:m4e-
,3421,210660705000023,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,3,00005,POVOADO,MANDACARU,-43.38951563,-5.243005841,119.461002,1J687ULt94gf
,3422,210660705000024,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,4,00008,PROJETO DE ASSENTAMENTO,AGROVILA DO PA SANTO ANTÔNIO,-43.29724755,-5.26335785,115.697277,1J687y;SbXK>
,3423,210660705000025,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,MUCAMBO,-43.2850768,-5.282413102,131.088723,1J687yAuuWof
,3424,210660705000029,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,SANTA LUZIA,-43.23765849,-5.390759457,182.468539,1J69)mn\:TAf
,3425,210660705000057,RURAL,,,21066070500,,210660705,MATÕES,2106607,MATÕES,CAXIAS,LESTE MARANHENSE,MARANHÃO,4,00010,PROJETO DE ASSENTAMENTO,AGROVILA DO PA PORTO DO PAIOL,-43.78360161,-5.276137963,83.536715,1J687lD7^6u>
,3426,210663105000001,URBANO,,,21066310500,,210663105,MATÕES DO NORTE,2106631,MATÕES DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,1,05,CIDADE,MATÕES DO NORTE,-44.55024451,-3.62751878,34.689749,1J66W6d_e]^p
,3427,210663105000011,RURAL,,,21066310500,,210663105,MATÕES DO NORTE,2106631,MATÕES DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,3,00001,POVOADO,COIVARAS,-44.57472625,-3.817241146,21.362011,1J66WdOr7L8p
,3428,210663105000016,RURAL,,,21066310500,,210663105,MATÕES DO NORTE,2106631,MATÕES DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,3,00002,POVOADO,PALMEIRAL,-44.51120281,-3.79808804,50.432521,1J66WDiJl?Jp
,3429,210663105000017,RURAL,,,21066310500,,210663105,MATÕES DO NORTE,2106631,MATÕES DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,3,00003,POVOADO,PEDRAS,-44.30517232,-3.760991195,45.150731,1J66Y{)j3D4p
,3430,210667205000001,URBANO,,,21066720500,,210667205,MILAGRES DO MARANHÃO,2106672,MILAGRES DO MARANHÃO,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MILAGRES DO MARANHÃO,-42.61075283,-3.582206641,26.50058,1J67hmrtvE7p
,3431,210667205000010,RURAL,,,21066720500,,210667205,MILAGRES DO MARANHÃO,2106672,MILAGRES DO MARANHÃO,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00002,LUGAREJO,COCEIRA,-42.92634062,-3.389394092,79.491961,1J67Hr@*cOn>
,3432,210667205000013,RURAL,,,21066720500,,210667205,MILAGRES DO MARANHÃO,2106672,MILAGRES DO MARANHÃO,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00003,POVOADO,MATA DOS FERNANDES,-42.65315755,-3.499156035,75.105318,1J67hlgn;9]f
,3433,210667205000016,RURAL,,,21066720500,,210667205,MILAGRES DO MARANHÃO,2106672,MILAGRES DO MARANHÃO,CHAPADINHA,LESTE MARANHENSE,MARANHÃO,3,00004,POVOADO,AGÊNCIA DA MATA,-42.64303389,-3.517647053,87.577515,1J67hlLKl9o-
,3434,210670605000001,URBANO,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,1,05,CIDADE,MIRADOR,-44.36260979,-6.377565695,187.079195,1J68dGo_2{9p
,3435,210670605000008,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00002,POVOADO,COCOS,-44.47738203,-6.122260503,235.27007,1J68B9R9euG-
,3436,210670605000014,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00001,POVOADO,CONCEIÇÃO,-44.58290801,-6.264746412,286.673666,1J68Be<Bz;w>
,3437,210670605000016,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00003,LUGAREJO,LISO,-44.66972982,-6.605264453,289.986352,1J68BXMK7r]-
,3438,210670605000022,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00004,LUGAREJO,PA SANTANA,-44.34396799,-6.185468705,202.522878,1J68d]AMAJXp
,3439,210670605000035,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00006,POVOADO,SANHARÓ,-44.34258065,-6.242461443,200.30825,1J68d_1oX9=f
,3440,210670605000036,RURAL,,,21067060500,,210670605,MIRADOR,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,3,00007,POVOADO,PA CANTO DA LAGOA,-44.35213073,-6.208445649,182.309858,1J68d]K{wd3-
,3441,210670610000001,URBANO,,,21067061000,,210670610,IBIPIRA,2106706,MIRADOR,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,2,10,VILA,IBIPIRA,-44.59318575,-6.42840516,277.263411,1J68BUGW]P)f
,3442,210675505000001,URBANO,,,21067550500,,210675505,MIRANDA DO NORTE,2106755,MIRANDA DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,1,05,CIDADE,MIRANDA DO NORTE,-44.58427569,-3.562644774,66.62825,1J66SZ<Q8)9>
,3443,210675505000013,RURAL,,,21067550500,,210675505,MIRANDA DO NORTE,2106755,MIRANDA DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,3,00001,POVOADO,PINDOVAL,-44.53268504,-3.479998796,59.111745,1J66Sy\HStep
,3444,210675505000015,RURAL,,,21067550500,,210675505,MIRANDA DO NORTE,2106755,MIRANDA DO NORTE,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,3,00002,POVOADO,CARIONGO I,-44.57495015,-3.475325823,25.585054,1J66SY+3SSQp
