,name,intercept,linear,quadratic,cubic,fourth,fifth,squared_r
0,Temperatura x Altitude,-1.3956900609526907e-13,4.142586758039742e-10,-4.261946857390568e-07,0.00016836725792194148,-0.021204710964384484,25.149659042082856,0.36013970700152564
1,Temperatura x Latitude,-0.005455740704919555,0.38229321613133427,-10.5650904959134,143.988292396563,-968.5053678353765,2599.115575428938,0.14687126542996765
2,Temperatura x Longitude,0.00804120871019426,-1.7064983848703132,144.5851288017147,-6113.454974432223,129002.59429590635,-1086784.8314587136,0.21799197873728038
3,Temperatura x Mes,-0.0007754758898212037,0.017432702150194476,-0.08734839511399722,-0.2492553129590427,1.620463507535754,24.176339233831538,0.30282755736763123
4,Temperatura x Ano,-1.6112236959282678e-08,9.713804094787338e-05,-0.1301529742507427,-261.443356957718,788170.8706931245,-527961567.9311014,0.009556831089632789
